"As:1,As:2,As:3,As:4,As:5,As:6,Qz:1,Qz:2,Qz:3,Qz:4,Qz:5,Qz:6,Qz:7,Qz:8,S-I:1,S-I,S-II:1,S-II,Final:1,Final,sheet,Proj:1,Proj,S-I:2,S-I:3,S-II:2,S-II:3,Final:2,Final:3,Final:4,Final:5,assign_sum,quiz_sum"
"37.0,0.0,91.0,72.0,64.50335570469798,64.2542372881356,0.0,0.0,2.5,6.0,3.0,3.0,5.983970588235294,2.0,11.0,6.5,12.0,8.04,33.0,27.4,6,63.325,1.9968421052631578,0.0,15.0,3.0,14.5,11.0,9.0,3.0,11.0,200.0,14.5"
"48.0,84.0,67.0,51.0,64.50335570469798,64.2542372881356,6.5,0.0,4.0,0.0,0.0,3.0,5.983970588235294,2.0,16.0,6.75,12.0,4.76,34.0,25.21,6,63.325,1.9968421052631578,0.0,11.0,1.0,4.5,7.0,11.0,6.0,3.5,250.0,13.5"
"16.0,75.0,77.0,69.0,64.50335570469798,64.2542372881356,0.0,0.0,3.5,5.0,0.5,1.0,5.983970588235294,2.0,8.0,5.5,2.0,2.72,19.0,10.44,6,63.325,1.9968421052631578,0.0,14.0,2.0,6.0,3.0,3.0,0.0,0.5,237.0,10.0"
"79.5,71.0,75.0,71.0,64.50335570469798,64.2542372881356,7.0,0.0,3.5,5.0,5.0,9.0,5.983970588235294,2.0,20.0,8.25,14.0,8.72,37.0,35.04,6,63.325,1.9968421052631578,2.0,11.0,1.0,17.0,10.0,13.5,15.0,10.0,296.5,29.5"
"61.5,0.0,85.0,68.0,64.50335570469798,64.2542372881356,5.0,1.0,4.5,3.0,3.5,4.0,5.983970588235294,2.0,17.5,7.87,12.0,10.22,36.0,34.71,6,63.325,1.9968421052631578,1.0,13.0,8.5,17.0,18.0,13.5,9.0,8.3,214.5,21.0"
"26.5,0.0,70.01046511627908,37.0,64.50335570469798,64.2542372881356,0.0,0.0,2.5,2.0,0.5,4.0,5.983970588235294,2.0,5.0,3.75,5.0,5.99,24.0,14.71,6,63.325,1.9968421052631578,0.0,10.0,2.5,14.5,8.0,2.0,0.0,2.0,63.5,9.0"
"60.5,0.0,93.0,56.0,64.50335570469798,64.2542372881356,5.5,7.0,2.0,3.0,4.0,3.0,5.983970588235294,2.0,20.0,8.75,12.0,8.72,36.0,30.54,6,63.325,1.9968421052631578,1.0,14.0,8.0,12.0,5.0,15.0,8.5,10.0,209.5,24.5"
"32.0,69.0,68.0,67.0,64.50335570469798,64.2542372881356,5.0,0.0,2.5,0.0,0.0,0.0,5.983970588235294,2.0,5.0,1.25,3.0,2.45,29.0,19.22,6,63.325,1.9968421052631578,0.0,0.0,3.0,3.0,10.0,4.0,1.5,2.5,236.0,7.5"
"37.0,101.0,81.0,71.0,64.50335570469798,64.2542372881356,7.0,6.0,4.5,8.0,7.5,1.0,5.983970588235294,2.0,20.0,11.0,17.0,12.67,39.0,39.29,6,63.325,1.9968421052631578,12.0,12.0,9.5,20.0,16.0,13.0,13.0,15.0,290.0,34.0"
"46.0,67.0,80.0,71.0,64.50335570469798,64.2542372881356,0.0,0.0,5.0,0.0,4.071854838709677,2.0,5.983970588235294,2.0,12.0,6.5,15.0,8.72,27.0,30.04,6,63.325,1.9968421052631578,1.0,13.0,1.0,16.0,19.0,11.0,6.5,10.0,264.0,7.0"
"40.0,0.0,55.0,62.0,64.50335570469798,64.2542372881356,5.0,6.0,2.0,5.0,0.0,8.0,5.983970588235294,2.0,16.0,7.25,16.0,7.22,30.0,22.09,6,63.325,1.9968421052631578,1.0,12.0,0.0,10.5,12.0,7.5,1.5,3.0,157.0,26.0"
"52.5,86.0,41.0,28.0,64.50335570469798,64.2542372881356,5.0,1.0,3.0,0.0,0.0,0.0,5.983970588235294,2.0,19.0,9.25,8.0,4.9,19.0,12.35,6,63.325,1.9968421052631578,2.0,16.0,2.0,8.0,10.0,0.0,1.25,0.0,207.5,9.0"
"50.0,95.0,82.0,73.0,64.50335570469798,64.2542372881356,0.0,0.0,4.5,0.0,4.071854838709677,4.303037974683544,5.983970588235294,2.0,7.0,4.75,10.0,4.08,19.0,12.47,6,63.325,1.9968421052631578,0.0,12.0,0.0,5.0,6.0,2.0,1.0,2.5,300.0,4.5"
"61.5,96.0,93.0,74.0,64.50335570469798,64.2542372881356,4.5,0.0,5.0,7.0,1.5,1.0,5.983970588235294,2.0,14.0,7.75,5.0,6.0,38.0,32.97,6,63.325,1.9968421052631578,3.0,14.0,9.5,7.5,14.0,10.0,11.5,7.0,324.5,19.0"
"61.0,70.0,30.0,59.0,64.50335570469798,64.2542372881356,5.5,0.0,4.0,5.0,2.0,1.5,5.983970588235294,2.0,14.0,6.75,16.0,8.31,20.5,16.78,6,63.325,1.9968421052631578,0.0,13.0,0.0,14.5,8.0,8.0,1.5,3.0,220.0,18.0"
"55.0,98.0,45.0,66.0,64.50335570469798,64.2542372881356,5.0,0.0,3.5,8.0,0.5,5.0,5.983970588235294,2.0,14.0,7.75,16.0,11.04,32.0,28.04,6,63.325,1.9968421052631578,2.0,15.0,4.5,20.0,14.0,8.5,9.0,5.0,264.0,22.0"
"55.0,93.0,66.0,0.0,64.50335570469798,64.2542372881356,8.0,2.0,3.5,4.0,1.5,3.0,5.983970588235294,2.0,12.0,7.75,14.0,9.4,36.0,31.48,6,63.325,1.9968421052631578,1.0,18.0,1.0,19.5,20.0,12.0,2.5,6.5,214.0,22.0"
"37.5,0.0,52.0,57.0,64.50335570469798,64.2542372881356,0.0,0.0,1.5,0.0,0.0,1.5,5.983970588235294,2.0,10.0,4.5,7.0,2.45,10.0,6.05,6,63.325,1.9968421052631578,0.0,8.0,0.0,2.0,1.0,2.5,1.25,0.0,146.5,3.0"
"64.5,79.0,69.0,68.0,64.50335570469798,64.2542372881356,10.0,0.0,4.0,0.0,2.0,7.0,5.983970588235294,2.0,18.0,7.62,11.0,8.17,37.0,24.76,6,63.325,1.9968421052631578,0.5,12.0,1.0,18.0,9.0,7.5,2.0,5.0,280.5,23.0"
"57.40562015503876,87.0,65.0,0.0,64.50335570469798,64.2542372881356,5.0,0.0,3.5,5.0,0.5,4.5,5.983970588235294,2.0,7.0,5.5,8.0,3.4,18.5,19.62,6,63.325,1.9968421052631578,1.0,14.0,0.5,4.0,15.0,9.0,2.0,3.5,152.0,18.5"
"43.0,72.0,0.0,57.0,64.50335570469798,64.2542372881356,0.0,0.0,3.0,4.5,0.0,0.0,5.983970588235294,2.0,11.0,5.5,4.0,4.22,27.0,20.87,6,63.325,1.9968421052631578,1.0,10.0,2.0,9.5,10.0,7.5,2.5,4.0,172.0,7.5"
"39.5,60.609266409266404,0.0,0.0,64.50335570469798,64.2542372881356,0.0,0.0,4.0,0.0,0.0,0.0,5.983970588235294,2.0,4.0,4.5,0.0,6.097392996108949,8.5,7.13,6,63.325,1.9968421052631578,0.0,14.0,0.0,0.0,9.0,0.0,0.0,0.0,39.5,4.0"
"72.5,90.0,82.0,72.0,64.50335570469798,64.2542372881356,10.0,6.0,1.5,8.0,2.5,5.0,5.983970588235294,2.0,9.0,7.25,14.0,10.49,37.0,30.3,6,63.325,1.9968421052631578,4.0,16.0,10.0,14.5,11.0,12.5,6.0,7.5,316.5,33.0"
"0.0,60.609266409266404,70.01046511627908,41.48149606299212,64.50335570469798,64.2542372881356,5.0,0.0,1.5,0.0,4.071854838709677,4.303037974683544,5.983970588235294,2.0,16.0,7.37,7.0,2.72,15.5,10.41,6,63.325,1.9968421052631578,0.5,13.0,0.0,3.0,9.0,0.0,1.0,0.0,0.0,6.5"
"70.5,92.0,73.0,61.0,64.50335570469798,64.2542372881356,1.5,7.0,3.0,0.0,1.0,4.0,5.983970588235294,2.0,18.0,8.25,17.0,7.08,35.0,28.27,6,63.325,1.9968421052631578,2.0,13.0,2.0,7.0,7.0,14.0,5.0,8.0,296.5,16.5"
"41.5,0.0,88.0,72.0,64.50335570469798,64.2542372881356,6.0,2.0,3.0,0.0,0.0,3.0,5.983970588235294,2.0,19.5,8.62,12.0,5.58,36.0,23.17,6,63.325,1.9968421052631578,2.0,13.0,3.0,5.5,5.0,9.5,4.5,1.5,201.5,14.0"
"32.0,96.0,77.0,66.0,64.50335570469798,64.2542372881356,0.0,0.0,3.5,6.0,2.5,4.303037974683544,5.983970588235294,2.0,17.0,7.12,13.0,8.17,33.0,24.18,6,63.325,1.9968421052631578,0.5,11.0,1.0,16.0,6.0,13.5,2.0,4.5,271.0,12.0"
"43.5,0.0,75.0,71.0,64.50335570469798,64.2542372881356,0.0,2.0,1.5,2.0,0.5,4.0,5.983970588235294,2.0,14.0,6.5,12.0,7.76,26.5,23.54,6,63.325,1.9968421052631578,2.0,10.0,1.5,15.0,8.0,8.0,7.5,7.5,189.5,10.0"
